_______June_2021_____________ L-OTI(^S^o^N^C) Anomaly vs 1951-1980              
   i   j     lon     lat    array(i,j)
 133  67   85.00   43.00        0.3847
 134  67   87.00   43.00        0.3165
 135  67   89.00   43.00        0.2484
 136  67   91.00   43.00        0.2533
 137  67   93.00   43.00        0.3146
 138  67   95.00   43.00        0.3760
 139  67   97.00   43.00        0.5354
 140  67   99.00   43.00        0.6041
 141  67  101.00   43.00        0.6727
 142  67  103.00   43.00        0.7899
 143  67  105.00   43.00        0.8282
 144  67  107.00   43.00        0.8665
 145  67  109.00   43.00        0.9165
 146  67  111.00   43.00        0.9451
 147  67  113.00   43.00        0.9736
 148  67  115.00   43.00        1.0267
 149  67  117.00   43.00        1.0507
 150  67  119.00   43.00        1.0747
 151  67  121.00   43.00        1.1355
 152  67  123.00   43.00        1.1783
 153  67  125.00   43.00        1.2210
 154  67  127.00   43.00        1.3420
 155  67  129.00   43.00        1.4123
 156  67  131.00   43.00        1.4827
 157  67  133.00   43.00        1.5527
 158  67  135.00   43.00        1.7333
 159  67  137.00   43.00        1.9138
 160  67  139.00   43.00        1.6401
 161  67  141.00   43.00        1.6680
 162  67  143.00   43.00        1.6958
 163  67  145.00   43.00        1.7466
 164  67  147.00   43.00        1.5845
 165  67  149.00   43.00        1.4224
 166  67  151.00   43.00        1.4871
 167  67  153.00   43.00        1.5280
 168  67  155.00   43.00        1.5688
 169  67  157.00   43.00        1.6876
 170  67  159.00   43.00        1.6600
 171  67  161.00   43.00        1.6324
 172  67  163.00   43.00        1.5106
 173  67  165.00   43.00        1.4382
 174  67  167.00   43.00        1.3659
 175  67  169.00   43.00        1.2920
 176  67  171.00   43.00        1.2565
 177  67  173.00   43.00        1.2211
 178  67  175.00   43.00        1.1425
 179  67  177.00   43.00        1.1135
 180  67  179.00   43.00        1.0846
   1  68 -179.00   45.00        0.9509
   2  68 -177.00   45.00        0.9546
   3  68 -175.00   45.00        0.8588
   4  68 -173.00   45.00        0.7729
   5  68 -171.00   45.00        0.6015
   6  68 -169.00   45.00        0.4301
   7  68 -167.00   45.00        0.3453
   8  68 -165.00   45.00        0.2488
   9  68 -163.00   45.00        0.2499
  10  68 -161.00   45.00        0.4807
  11  68 -159.00   45.00        0.5365
  12  68 -157.00   45.00        0.8591
  13  68 -155.00   45.00        1.0069
  14  68 -153.00   45.00        1.1180
  15  68 -151.00   45.00        1.2292
  16  68 -149.00   45.00        1.2340
  17  68 -147.00   45.00        1.2285
  18  68 -145.00   45.00        1.2166
  19  68 -143.00   45.00        1.2145
  20  68 -141.00   45.00        1.2428
  21  68 -139.00   45.00        1.4129
  22  68 -137.00   45.00        1.5130
  23  68 -135.00   45.00        1.5710
  24  68 -133.00   45.00        1.6289
  25  68 -131.00   45.00        1.5588
  26  68 -129.00   45.00        1.3602
  27  68 -127.00   45.00        1.2913
  28  68 -125.00   45.00        4.0459
  29  68 -123.00   45.00        4.0575
  30  68 -121.00   45.00        4.1212
  31  68 -119.00   45.00        4.1503
  32  68 -117.00   45.00        4.1433
  33  68 -115.00   45.00        4.1363
  34  68 -113.00   45.00        4.0892
  35  68 -111.00   45.00        3.9920
  36  68 -109.00   45.00        3.9686
  37  68 -107.00   45.00        3.6327
  38  68 -105.00   45.00        3.5803
  39  68 -103.00   45.00        3.2725
  40  68 -101.00   45.00        3.0762
  41  68  -99.00   45.00        2.8746
  42  68  -97.00   45.00        2.6731
  43  68  -95.00   45.00        2.5770
  44  68  -93.00   45.00        2.4424
  45  68  -91.00   45.00        2.4255
  46  68  -89.00   45.00        2.2757
  47  68  -87.00   45.00        2.2605
  48  68  -85.00   45.00        2.1584
  49  68  -83.00   45.00        2.1091
  50  68  -81.00   45.00        2.0675
  51  68  -79.00   45.00        2.0259
  52  68  -77.00   45.00        2.0308
  53  68  -75.00   45.00        2.0477
  54  68  -73.00   45.00        2.0587
  55  68  -71.00   45.00        2.1935
  56  68  -69.00   45.00        2.3290
  57  68  -67.00   45.00        2.5336
  58  68  -65.00   45.00        2.3524
  59  68  -63.00   45.00        2.4677
  60  68  -61.00   45.00        2.5829
  61  68  -59.00   45.00        2.3106
  62  68  -57.00   45.00        1.8104
  63  68  -55.00   45.00        1.6744
  64  68  -53.00   45.00        0.5013
  65  68  -51.00   45.00        0.3725
  66  68  -49.00   45.00       -0.2826
  67  68  -47.00   45.00       -0.5125
  68  68  -45.00   45.00       -0.4549
  69  68  -43.00   45.00       -0.3973
  70  68  -41.00   45.00        0.1666
  71  68  -39.00   45.00        0.1439
  72  68  -37.00   45.00       -0.0283
  73  68  -35.00   45.00        0.0574
  74  68  -33.00   45.00        0.0602
  75  68  -31.00   45.00        0.0823
  76  68  -29.00   45.00        0.0989
  77  68  -27.00   45.00        0.1517
  78  68  -25.00   45.00        0.2045
  79  68  -23.00   45.00        0.2660
  80  68  -21.00   45.00        0.3817
  81  68  -19.00   45.00        0.3958
  82  68  -17.00   45.00        0.9680
  83  68  -15.00   45.00        0.9869
  84  68  -13.00   45.00        0.8888
  85  68  -11.00   45.00        0.8881
  86  68   -9.00   45.00        1.1094
  87  68   -7.00   45.00        1.3307
  88  68   -5.00   45.00        1.4424
  89  68   -3.00   45.00        1.6210
  90  68   -1.00   45.00        1.6700
  91  68    1.00   45.00        2.7908
  92  68    3.00   45.00        2.8471
  93  68    5.00   45.00        3.1448
  94  68    7.00   45.00        3.3133
  95  68    9.00   45.00        3.4022
  96  68   11.00   45.00        3.4912
  97  68   13.00   45.00        3.4673
  98  68   15.00   45.00        3.3788
  99  68   17.00   45.00        3.3494
 100  68   19.00   45.00        2.9378
 101  68   21.00   45.00        2.8603
 102  68   23.00   45.00        2.3718
 103  68   25.00   45.00        2.0832
 104  68   27.00   45.00        1.8171
 105  68   29.00   45.00        1.5510
 106  68   31.00   45.00        1.0993
 107  68   33.00   45.00        1.0315
 108  68   35.00   45.00        1.0288
 109  68   37.00   45.00        1.2467
 110  68   39.00   45.00        1.5203
 111  68   41.00   45.00        2.0630
 112  68   43.00   45.00        2.2790
 113  68   45.00   45.00        2.5866
 114  68   47.00   45.00        2.8943
 115  68   49.00   45.00        3.1220
 116  68   51.00   45.00        3.4707
 117  68   53.00   45.00        3.5148
 118  68   55.00   45.00        3.6669
 119  68   57.00   45.00        3.6429
 120  68   59.00   45.00        3.3922
 121  68   61.00   45.00        3.2135
 122  68   63.00   45.00        2.9196
 123  68   65.00   45.00        2.6257
 124  68   67.00   45.00        2.4102
 125  68   69.00   45.00        2.0153
 126  68   71.00   45.00        1.9657
 127  68   73.00   45.00        1.4143
 128  68   75.00   45.00        1.3625
 129  68   77.00   45.00        0.9984
 130  68   79.00   45.00        0.7845
 131  68   81.00   45.00        0.5623
 132  68   83.00   45.00        0.3400
 133  68   85.00   45.00        0.2274
 134  68   87.00   45.00        0.0810
 135  68   89.00   45.00        0.0607
 136  68   91.00   45.00        0.0307
 137  68   93.00   45.00        0.0484
 138  68   95.00   45.00        0.1438
 139  68   97.00   45.00        0.2161
 140  68   99.00   45.00        0.3259
 141  68  101.00   45.00        0.4357
 142  68  103.00   45.00        0.5067
 143  68  105.00   45.00        0.6262
 144  68  107.00   45.00        0.6378
 145  68  109.00   45.00        0.7608
 146  68  111.00   45.00        0.7694
 147  68  113.00   45.00        0.8595
 148  68  115.00   45.00        0.9026
 149  68  117.00   45.00        0.9697
 150  68  119.00   45.00        1.0369
 151  68  121.00   45.00        1.0895
 152  68  123.00   45.00        1.2048
 153  68  125.00   45.00        1.2175
 154  68  127.00   45.00        1.3950
 155  68  129.00   45.00        1.4127
 156  68  131.00   45.00        1.5289
 157  68  133.00   45.00        1.5829
 158  68  135.00   45.00        1.6721
 159  68  137.00   45.00        1.7612
 160  68  139.00   45.00        1.6929
 161  68  141.00   45.00        1.7327
 162  68  143.00   45.00        1.7409
 163  68  145.00   45.00        1.0572
 164  68  147.00   45.00        1.0072
 165  68  149.00   45.00        1.1384
 166  68  151.00   45.00        1.2197
 167  68  153.00   45.00        1.3324
 168  68  155.00   45.00        1.4452
 169  68  157.00   45.00        1.5036
 170  68  159.00   45.00        1.5653
 171  68  161.00   45.00        1.5575
 172  68  163.00   45.00        1.4841
 173  68  165.00   45.00        1.4628
 174  68  167.00   45.00        1.3100
 175  68  169.00   45.00        1.2440
 176  68  171.00   45.00        1.1456
 177  68  173.00   45.00        1.0471
 178  68  175.00   45.00        1.0025
 179  68  177.00   45.00        0.9311
 180  68  179.00   45.00        0.9228
   1  69 -179.00   47.00        0.6628
   2  69 -177.00   47.00        0.6628
   3  69 -175.00   47.00        0.5149
   4  69 -173.00   47.00        0.4656
   5  69 -171.00   47.00        0.3606
   6  69 -169.00   47.00        0.2557
   7  69 -167.00   47.00        0.2261
   8  69 -165.00   47.00        0.1373
   9  69 -163.00   47.00        0.1373
  10  69 -161.00   47.00        0.2692
  11  69 -159.00   47.00        0.2692
  12  69 -157.00   47.00        0.5791
  13  69 -155.00   47.00        0.6825
  14  69 -153.00   47.00        0.8152
  15  69 -151.00   47.00        0.9478
  16  69 -149.00   47.00        0.9678
  17  69 -147.00   47.00        1.0276
  18  69 -145.00   47.00        1.0276
  19  69 -143.00   47.00        1.0606
  20  69 -141.00   47.00        1.0606
  21  69 -139.00   47.00        1.2152
  22  69 -137.00   47.00        1.2667
  23  69 -135.00   47.00        1.3395
  24  69 -133.00   47.00        1.4122
  25  69 -131.00   47.00        1.3706
  26  69 -129.00   47.00        1.2458
  27  69 -127.00   47.00        1.2458
  28  69 -125.00   47.00        4.0260
  29  69 -123.00   47.00        4.0260
  30  69 -121.00   47.00        4.1011
  31  69 -119.00   47.00        4.1261
  32  69 -117.00   47.00        4.1310
  33  69 -115.00   47.00        4.1358
  34  69 -113.00   47.00        4.1062
  35  69 -111.00   47.00        4.0173
  36  69 -109.00   47.00        4.0173
  37  69 -107.00   47.00        3.7432
  38  69 -105.00   47.00        3.7432
  39  69 -103.00   47.00        3.4381
  40  69 -101.00   47.00        3.3364
  41  69  -99.00   47.00        3.1416
  42  69  -97.00   47.00        2.9467
  43  69  -95.00   47.00        2.8893
  44  69  -93.00   47.00        2.7173
  45  69  -91.00   47.00        2.7173
  46  69  -89.00   47.00        2.5685
  47  69  -87.00   47.00        2.5685
  48  69  -85.00   47.00        2.4296
  49  69  -83.00   47.00        2.3833
  50  69  -81.00   47.00        2.3084
  51  69  -79.00   47.00        2.2334
  52  69  -77.00   47.00        2.2255
  53  69  -75.00   47.00        2.2018
  54  69  -73.00   47.00        2.2018
  55  69  -71.00   47.00        2.2933
  56  69  -69.00   47.00        2.2933
  57  69  -67.00   47.00        2.3792
  58  69  -65.00   47.00        2.4078
  59  69  -63.00   47.00        2.4703
  60  69  -61.00   47.00        2.5328
  61  69  -59.00   47.00        2.5341
  62  69  -57.00   47.00        2.5383
  63  69  -55.00   47.00        2.5383
  64  69  -53.00   47.00        0.9542
  65  69  -51.00   47.00        0.9542
  66  69  -49.00   47.00        0.3199
  67  69  -47.00   47.00        0.1085
  68  69  -45.00   47.00       -0.1056
  69  69  -43.00   47.00       -0.3197
  70  69  -41.00   47.00       -0.3207
  71  69  -39.00   47.00       -0.3235
  72  69  -37.00   47.00       -0.3235
  73  69  -35.00   47.00       -0.2796
  74  69  -33.00   47.00       -0.2796
  75  69  -31.00   47.00       -0.2581
  76  69  -29.00   47.00       -0.2510
  77  69  -27.00   47.00       -0.2082
  78  69  -25.00   47.00       -0.1655
  79  69  -23.00   47.00       -0.1234
  80  69  -21.00   47.00        0.0031
  81  69  -19.00   47.00        0.0031
  82  69  -17.00   47.00        0.3056
  83  69  -15.00   47.00        0.3056
  84  69  -13.00   47.00        0.5787
  85  69  -11.00   47.00        0.6697
  86  69   -9.00   47.00        0.8854
  87  69   -7.00   47.00        1.1012
  88  69   -5.00   47.00        1.4208
  89  69   -3.00   47.00        2.3797
  90  69   -1.00   47.00        2.3797
  91  69    1.00   47.00        3.0186
  92  69    3.00   47.00        3.0186
  93  69    5.00   47.00        3.3156
  94  69    7.00   47.00        3.4145
  95  69    9.00   47.00        3.4893
  96  69   11.00   47.00        3.5640
  97  69   13.00   47.00        3.5429
  98  69   15.00   47.00        3.4796
  99  69   17.00   47.00        3.4796
 100  69   19.00   47.00        3.1620
 101  69   21.00   47.00        3.1620
 102  69   23.00   47.00        2.6699
 103  69   25.00   47.00        2.5059
 104  69   27.00   47.00        2.1785
 105  69   29.00   47.00        1.8511
 106  69   31.00   47.00        1.8033
 107  69   33.00   47.00        1.6597
 108  69   35.00   47.00        1.6597
 109  69   37.00   47.00        1.8627
 110  69   39.00   47.00        1.8627
 111  69   41.00   47.00        2.2120
 112  69   43.00   47.00        2.3285
 113  69   45.00   47.00        2.6352
 114  69   47.00   47.00        2.9419
 115  69   49.00   47.00        3.0801
 116  69   51.00   47.00        3.4949
 117  69   53.00   47.00        3.4949
 118  69   55.00   47.00        3.6375
 119  69   57.00   47.00        3.6375
 120  69   59.00   47.00        3.2854
 121  69   61.00   47.00        3.1680
 122  69   63.00   47.00        2.7860
 123  69   65.00   47.00        2.4040
 124  69   67.00   47.00        2.1978
 125  69   69.00   47.00        1.5794
 126  69   71.00   47.00        1.5794
 127  69   73.00   47.00        0.8601
 128  69   75.00   47.00        0.8601
 129  69   77.00   47.00        0.4474
 130  69   79.00   47.00        0.3099
 131  69   81.00   47.00        0.1131
 132  69   83.00   47.00       -0.0836
 133  69   85.00   47.00       -0.1244
 134  69   87.00   47.00       -0.2466
 135  69   89.00   47.00       -0.2466
 136  69   91.00   47.00       -0.2671
 137  69   93.00   47.00       -0.2671
 138  69   95.00   47.00       -0.1653
 139  69   97.00   47.00       -0.1314
 140  69   99.00   47.00        0.0018
 141  69  101.00   47.00        0.1349
 142  69  103.00   47.00        0.1951
 143  69  105.00   47.00        0.3758
 144  69  107.00   47.00        0.3758
 145  69  109.00   47.00        0.5840
 146  69  111.00   47.00        0.5840
 147  69  113.00   47.00        0.7345
 148  69  115.00   47.00        0.7847
 149  69  117.00   47.00        0.9114
 150  69  119.00   47.00        1.0381
 151  69  121.00   47.00        1.1017
 152  69  123.00   47.00        1.2924
 153  69  125.00   47.00        1.2924
 154  69  127.00   47.00        1.4949
 155  69  129.00   47.00        1.4949
 156  69  131.00   47.00        1.6221
 157  69  133.00   47.00        1.6646
 158  69  135.00   47.00        1.7051
 159  69  137.00   47.00        1.7456
 160  69  139.00   47.00        1.7543
 161  69  141.00   47.00        1.7805
 162  69  143.00   47.00        1.7805
 163  69  145.00   47.00        0.5924
 164  69  147.00   47.00        0.5924
 165  69  149.00   47.00        1.3441
 166  69  151.00   47.00        1.5947
 167  69  153.00   47.00        1.3836
 168  69  155.00   47.00        1.1724
 169  69  157.00   47.00        1.1975
 170  69  159.00   47.00        1.2729
 171  69  161.00   47.00        1.2729
 172  69  163.00   47.00        1.3393
